event_key,Issue Time,issue_count,first_issue,last_issue,Valid From,Valid To,warning_type,warning_text,location,warning_colour
"2022-10-18 10:07:17+00:00_2022-10-19 21:00:00+00:00_Yellow Rain_Yellow_Carlow, Kilkenny, Wexford, Wicklow, Cork, Kerry, Tipperary, Waterford",2022-10-18 10:07:29+00:00,1,2022-10-18 10:07:29+00:00,2022-10-18 10:07:29+00:00,2022-10-18 10:07:17+00:00,2022-10-19 21:00:00+00:00,Yellow Rain,Spells of heavy rain overnight Tuesday through to Wednesday night will lead to localised flooding. ,"Carlow, Kilkenny, Wexford, Wicklow, Cork, Kerry, Tipperary, Waterford",Yellow
"2022-10-18 10:32:30+00:00_2022-10-19 21:00:00+00:00_Yellow Rain_Yellow_Carlow, Kilkenny, Tipperary",2022-10-18 10:32:40+00:00,1,2022-10-18 10:32:40+00:00,2022-10-18 10:32:40+00:00,2022-10-18 10:32:30+00:00,2022-10-19 21:00:00+00:00,Yellow Rain,"Heavy rain on Tuesday night and Wednesday, with the possibility of thundery downpours, will lead to localised flooding and some disruption.","Carlow, Kilkenny, Tipperary",Yellow
"2022-10-18 10:32:40+00:00_2022-10-19 23:00:00+00:00_Orange Rain_Orange_Cork, Kerry, Waterford, Wexford, Wicklow",2022-10-18 10:32:40+00:00,1,2022-10-18 10:32:40+00:00,2022-10-18 10:32:40+00:00,2022-10-18 10:32:40+00:00,2022-10-19 23:00:00+00:00,Orange Rain,"Heavy rain on Tuesday night, Wednesday and Wednesday night with the possibility of thundery downpours, will lead to localised flooding. Disruption is likely.","Cork, Kerry, Waterford, Wexford, Wicklow",Orange
"2022-10-18 10:32:40+00:00_2022-10-19 23:00:00+00:00_Yellow Rain_Yellow_Cavan, Monaghan, Dublin, Kildare, Louth, Meath",2022-10-18 10:32:40+00:00,1,2022-10-18 10:32:40+00:00,2022-10-18 10:32:40+00:00,2022-10-18 10:32:40+00:00,2022-10-19 23:00:00+00:00,Yellow Rain,"Heavy rain on Wednesday and Wednesday night, with the possibility of thundery downpours, will lead to localised flooding and some disruption.
","Cavan, Monaghan, Dublin, Kildare, Louth, Meath",Yellow
"2022-10-18 15:43:06+00:00_2022-10-19 21:00:00+00:00_Yellow Rain_Yellow_Carlow, Kilkenny, Laois, Offaly, Tipperary",2022-10-18 15:43:19+00:00,1,2022-10-18 15:43:19+00:00,2022-10-18 15:43:19+00:00,2022-10-18 15:43:06+00:00,2022-10-19 21:00:00+00:00,Yellow Rain,"Heavy rain on Tuesday night and Wednesday, with the possibility of thundery downpours, will lead to localised flooding and some disruption.","Carlow, Kilkenny, Laois, Offaly, Tipperary",Yellow
"2022-10-18 15:43:19+00:00_2022-10-19 23:00:00+00:00_Orange Rain_Orange_Cork, Kerry, Waterford, Wexford, Wicklow",2022-10-18 15:43:19+00:00,1,2022-10-18 15:43:19+00:00,2022-10-18 15:43:19+00:00,2022-10-18 15:43:19+00:00,2022-10-19 23:00:00+00:00,Orange Rain,"Heavy rain on Tuesday night, Wednesday and Wednesday night with the possibility of thundery downpours, will lead to localised flooding. Disruption is likely.","Cork, Kerry, Waterford, Wexford, Wicklow",Orange
"2022-10-18 15:43:19+00:00_2022-10-19 23:00:00+00:00_Yellow Rain_Yellow_Cavan, Monaghan, Dublin, Kildare, Louth, Meath",2022-10-18 15:43:19+00:00,1,2022-10-18 15:43:19+00:00,2022-10-18 15:43:19+00:00,2022-10-18 15:43:19+00:00,2022-10-19 23:00:00+00:00,Yellow Rain,"Heavy rain on Wednesday and Wednesday night, with the possibility of thundery downpours, will lead to localised flooding and some disruption.
","Cavan, Monaghan, Dublin, Kildare, Louth, Meath",Yellow
"2022-10-18 17:35:08+00:00_2022-10-19 23:00:00+00:00_Yellow Rain_Yellow_Carlow, Kilkenny, Laois, Offaly, Tipperary",2022-10-18 17:35:20+00:00,1,2022-10-18 17:35:20+00:00,2022-10-18 17:35:20+00:00,2022-10-18 17:35:08+00:00,2022-10-19 23:00:00+00:00,Yellow Rain,"Heavy rain on Tuesday night and Wednesday, with the possibility of thundery downpours, will lead to localised flooding and some disruption.","Carlow, Kilkenny, Laois, Offaly, Tipperary",Yellow
"2022-10-18 17:35:20+00:00_2022-10-19 23:00:00+00:00_Orange Rain_Orange_Cork, Kerry, Waterford, Wexford, Wicklow",2022-10-18 17:35:20+00:00,1,2022-10-18 17:35:20+00:00,2022-10-18 17:35:20+00:00,2022-10-18 17:35:20+00:00,2022-10-19 23:00:00+00:00,Orange Rain,"Heavy rain on Tuesday night, Wednesday and Wednesday night with the possibility of thundery downpours, will lead to localised flooding. Disruption is likely.","Cork, Kerry, Waterford, Wexford, Wicklow",Orange
"2022-10-18 17:35:20+00:00_2022-10-19 23:00:00+00:00_Yellow Rain_Yellow_Cavan, Monaghan, Dublin, Kildare, Louth, Meath",2022-10-18 17:35:20+00:00,1,2022-10-18 17:35:20+00:00,2022-10-18 17:35:20+00:00,2022-10-18 17:35:20+00:00,2022-10-19 23:00:00+00:00,Yellow Rain,"Heavy rain on Wednesday and Wednesday night, with the possibility of thundery downpours, will lead to localised flooding and some disruption.
","Cavan, Monaghan, Dublin, Kildare, Louth, Meath",Yellow
"2022-10-18 19:44:32+00:00_2022-10-19 23:00:00+00:00_Yellow Rain_Yellow_Carlow, Kilkenny, Laois, Offaly, Tipperary",2022-10-18 19:44:52+00:00,1,2022-10-18 19:44:52+00:00,2022-10-18 19:44:52+00:00,2022-10-18 19:44:32+00:00,2022-10-19 23:00:00+00:00,Yellow Rain,"Heavy rain on Tuesday night and Wednesday, with the possibility of thundery downpours, will lead to localised flooding and some disruption.","Carlow, Kilkenny, Laois, Offaly, Tipperary",Yellow
"2022-10-18 19:44:52+00:00_2022-10-18 23:00:00+00:00_Yellow Thunderstorm_Yellow_Cork, Kerry",2022-10-18 19:44:52+00:00,1,2022-10-18 19:44:52+00:00,2022-10-18 19:44:52+00:00,2022-10-18 19:44:52+00:00,2022-10-18 23:00:00+00:00,Yellow Thunderstorm,Thunderstorms tonight may cause some disruption.,"Cork, Kerry",Yellow
"2022-10-18 19:44:52+00:00_2022-10-19 23:00:00+00:00_Orange Rain_Orange_Cork, Kerry, Waterford, Wexford, Wicklow",2022-10-18 19:44:52+00:00,1,2022-10-18 19:44:52+00:00,2022-10-18 19:44:52+00:00,2022-10-18 19:44:52+00:00,2022-10-19 23:00:00+00:00,Orange Rain,"Heavy rain on Tuesday night, Wednesday and Wednesday night with the possibility of thundery downpours, will lead to localised flooding. Disruption is likely.","Cork, Kerry, Waterford, Wexford, Wicklow",Orange
"2022-10-18 19:44:52+00:00_2022-10-19 23:00:00+00:00_Yellow Rain_Yellow_Cavan, Monaghan, Dublin, Kildare, Louth, Meath",2022-10-18 19:44:52+00:00,1,2022-10-18 19:44:52+00:00,2022-10-18 19:44:52+00:00,2022-10-18 19:44:52+00:00,2022-10-19 23:00:00+00:00,Yellow Rain,"Heavy rain on Wednesday and Wednesday night, with the possibility of thundery downpours, will lead to localised flooding and some disruption.
","Cavan, Monaghan, Dublin, Kildare, Louth, Meath",Yellow
"2022-10-19 04:09:59+00:00_2022-10-19 23:00:00+00:00_Yellow Rain_Yellow_Carlow, Kilkenny, Laois, Offaly, Tipperary",2022-10-19 04:10:22+00:00,1,2022-10-19 04:10:22+00:00,2022-10-19 04:10:22+00:00,2022-10-19 04:09:59+00:00,2022-10-19 23:00:00+00:00,Yellow Rain,"Heavy rain on Tuesday night and Wednesday, with the possibility of thundery downpours, will lead to localised flooding and some disruption.","Carlow, Kilkenny, Laois, Offaly, Tipperary",Yellow
"2022-10-19 04:10:22+00:00_2022-10-19 23:00:00+00:00_Orange Rain_Orange_Cork, Kerry, Waterford, Wexford, Wicklow",2022-10-19 04:10:22+00:00,1,2022-10-19 04:10:22+00:00,2022-10-19 04:10:22+00:00,2022-10-19 04:10:22+00:00,2022-10-19 23:00:00+00:00,Orange Rain,"Heavy rain on Tuesday night, Wednesday and Wednesday night with the possibility of thundery downpours, will lead to localised flooding. Disruption is likely.","Cork, Kerry, Waterford, Wexford, Wicklow",Orange
"2022-10-19 04:10:22+00:00_2022-10-19 23:00:00+00:00_Yellow Rain_Yellow_Cavan, Monaghan, Dublin, Kildare, Louth, Meath",2022-10-19 04:10:22+00:00,1,2022-10-19 04:10:22+00:00,2022-10-19 04:10:22+00:00,2022-10-19 04:10:22+00:00,2022-10-19 23:00:00+00:00,Yellow Rain,"Heavy rain on Wednesday and Wednesday night, with the possibility of thundery downpours, will lead to localised flooding and some disruption.
","Cavan, Monaghan, Dublin, Kildare, Louth, Meath",Yellow
"2022-10-19 10:50:51+00:00_2022-10-19 23:00:00+00:00_Orange Rain_Orange_Waterford, Wexford, Wicklow",2022-10-19 10:50:51+00:00,1,2022-10-19 10:50:51+00:00,2022-10-19 10:50:51+00:00,2022-10-19 10:50:51+00:00,2022-10-19 23:00:00+00:00,Orange Rain,"Very heavy rain with embedded thunderstorms today (Wednesday) and tonight with the possibility of intense downpours, will lead to localised flooding. Disruption is likely.","Waterford, Wexford, Wicklow",Orange
"2022-10-19 10:50:51+00:00_2022-10-19 23:00:00+00:00_Yellow Rain_Yellow_Carlow, Dublin, Kildare, Kilkenny, Laois, Louth, Meath, Offaly, Cavan, Monaghan, Cork, Kerry, Tipperary",2022-10-19 10:50:51+00:00,1,2022-10-19 10:50:51+00:00,2022-10-19 10:50:51+00:00,2022-10-19 10:50:51+00:00,2022-10-19 23:00:00+00:00,Yellow Rain,"Heavy rain with embedded thunderstorms today (Wednesday) and tonight with the possibility of intense downpours, will lead to localised flooding and some disruption.","Carlow, Dublin, Kildare, Kilkenny, Laois, Louth, Meath, Offaly, Cavan, Monaghan, Cork, Kerry, Tipperary",Yellow
"2022-10-19 12:58:41+00:00_2022-10-19 16:00:00+00:00_Orange Thunderstorm_Orange_Dublin, Kildare, Louth, Meath, Wicklow",2022-10-19 12:58:41+00:00,1,2022-10-19 12:58:41+00:00,2022-10-19 12:58:41+00:00,2022-10-19 12:58:41+00:00,2022-10-19 16:00:00+00:00,Orange Thunderstorm,Further thunderstorms with intense lightning strikes with some distruption.(Also see rainfall warnings),"Dublin, Kildare, Louth, Meath, Wicklow",Orange
"2022-10-19 12:58:41+00:00_2022-10-19 23:00:00+00:00_Orange Rain_Orange_Waterford, Wexford, Wicklow",2022-10-19 12:58:41+00:00,1,2022-10-19 12:58:41+00:00,2022-10-19 12:58:41+00:00,2022-10-19 12:58:41+00:00,2022-10-19 23:00:00+00:00,Orange Rain,"Very heavy rain with embedded thunderstorms today (Wednesday) and tonight with the possibility of intense downpours, will lead to localised flooding. Disruption is likely.","Waterford, Wexford, Wicklow",Orange
"2022-10-19 12:58:41+00:00_2022-10-19 23:00:00+00:00_Yellow Rain_Yellow_Carlow, Dublin, Kildare, Kilkenny, Laois, Louth, Meath, Offaly, Cavan, Monaghan, Cork, Kerry, Tipperary",2022-10-19 12:58:41+00:00,1,2022-10-19 12:58:41+00:00,2022-10-19 12:58:41+00:00,2022-10-19 12:58:41+00:00,2022-10-19 23:00:00+00:00,Yellow Rain,"Heavy rain with embedded thunderstorms today (Wednesday) and tonight with the possibility of intense downpours, will lead to localised flooding and some disruption.","Carlow, Dublin, Kildare, Kilkenny, Laois, Louth, Meath, Offaly, Cavan, Monaghan, Cork, Kerry, Tipperary",Yellow
"2022-10-19 13:21:58+00:00_2022-10-19 16:00:00+00:00_Orange Thunderstorm_Orange_Dublin, Kildare, Louth, Meath, Wicklow",2022-10-19 13:21:58+00:00,1,2022-10-19 13:21:58+00:00,2022-10-19 13:21:58+00:00,2022-10-19 13:21:58+00:00,2022-10-19 16:00:00+00:00,Orange Thunderstorm,Further thunderstorms with intense lightning strikes with some disruption.(Also see rainfall warnings),"Dublin, Kildare, Louth, Meath, Wicklow",Orange
"2022-10-19 13:21:58+00:00_2022-10-19 23:00:00+00:00_Orange Rain_Orange_Waterford, Wexford, Wicklow",2022-10-19 13:21:58+00:00,1,2022-10-19 13:21:58+00:00,2022-10-19 13:21:58+00:00,2022-10-19 13:21:58+00:00,2022-10-19 23:00:00+00:00,Orange Rain,"Very heavy rain with embedded thunderstorms today (Wednesday) and tonight with the possibility of intense downpours, will lead to localised flooding. Disruption is likely.","Waterford, Wexford, Wicklow",Orange
"2022-10-19 13:21:58+00:00_2022-10-19 23:00:00+00:00_Yellow Rain_Yellow_Carlow, Dublin, Kildare, Kilkenny, Laois, Louth, Meath, Offaly, Cavan, Monaghan, Cork, Kerry, Tipperary",2022-10-19 13:21:58+00:00,1,2022-10-19 13:21:58+00:00,2022-10-19 13:21:58+00:00,2022-10-19 13:21:58+00:00,2022-10-19 23:00:00+00:00,Yellow Rain,"Heavy rain with embedded thunderstorms today (Wednesday) and tonight with the possibility of intense downpours, will lead to localised flooding and some disruption.","Carlow, Dublin, Kildare, Kilkenny, Laois, Louth, Meath, Offaly, Cavan, Monaghan, Cork, Kerry, Tipperary",Yellow
"2022-10-19 15:58:45+00:00_2022-10-19 23:00:00+00:00_Orange Rain_Orange_Waterford, Wexford, Wicklow",2022-10-19 15:58:45+00:00,1,2022-10-19 15:58:45+00:00,2022-10-19 15:58:45+00:00,2022-10-19 15:58:45+00:00,2022-10-19 23:00:00+00:00,Orange Rain,"Very heavy rain with embedded thunderstorms today (Wednesday) and tonight with the possibility of intense downpours, will lead to localised flooding. Disruption is likely.","Waterford, Wexford, Wicklow",Orange
"2022-10-19 15:58:45+00:00_2022-10-19 23:00:00+00:00_Yellow Rain_Yellow_Carlow, Dublin, Kildare, Kilkenny, Laois, Louth, Meath, Offaly, Cavan, Monaghan, Cork, Kerry, Tipperary",2022-10-19 15:58:45+00:00,1,2022-10-19 15:58:45+00:00,2022-10-19 15:58:45+00:00,2022-10-19 15:58:45+00:00,2022-10-19 23:00:00+00:00,Yellow Rain,"Heavy rain with embedded thunderstorms today (Wednesday) and tonight with the possibility of intense downpours, will lead to localised flooding and some disruption.","Carlow, Dublin, Kildare, Kilkenny, Laois, Louth, Meath, Offaly, Cavan, Monaghan, Cork, Kerry, Tipperary",Yellow
"2022-10-19 15:58:45+00:00_2022-10-22 15:30:00+00:00_Yellow Thunderstorm_Yellow_Carlow, Kildare, Kilkenny, Laois, Longford, Offaly, Westmeath, Wexford, Cavan, Munster, Leitrim, Roscommon",2022-10-19 15:58:45+00:00,1,2022-10-19 15:58:45+00:00,2022-10-19 15:58:45+00:00,2022-10-19 15:58:45+00:00,2022-10-22 15:30:00+00:00,Yellow Thunderstorm,Bands of thunderstorms with intense lightning strikes causing some disruption in parts.,"Carlow, Kildare, Kilkenny, Laois, Longford, Offaly, Westmeath, Wexford, Cavan, Munster, Leitrim, Roscommon",Yellow
"2022-10-19 16:03:50+00:00_2022-10-19 20:00:00+00:00_Orange Thunderstorm_Orange_Kilkenny, Limerick, Tipperary, Waterford",2022-10-19 16:03:50+00:00,1,2022-10-19 16:03:50+00:00,2022-10-19 16:03:50+00:00,2022-10-19 16:03:50+00:00,2022-10-19 20:00:00+00:00,Orange Thunderstorm,Further bands of thunderstorms with intense lightning strikes causing disruption in places.,"Kilkenny, Limerick, Tipperary, Waterford",Orange
"2022-10-19 16:03:50+00:00_2022-10-19 23:00:00+00:00_Orange Rain_Orange_Waterford, Wexford, Wicklow",2022-10-19 16:03:50+00:00,1,2022-10-19 16:03:50+00:00,2022-10-19 16:03:50+00:00,2022-10-19 16:03:50+00:00,2022-10-19 23:00:00+00:00,Orange Rain,"Very heavy rain with embedded thunderstorms today (Wednesday) and tonight with the possibility of intense downpours, will lead to localised flooding. Disruption is likely.","Waterford, Wexford, Wicklow",Orange
"2022-10-19 16:03:50+00:00_2022-10-19 23:00:00+00:00_Yellow Rain_Yellow_Carlow, Dublin, Kildare, Kilkenny, Laois, Louth, Meath, Offaly, Cavan, Monaghan, Cork, Kerry, Tipperary",2022-10-19 16:03:50+00:00,1,2022-10-19 16:03:50+00:00,2022-10-19 16:03:50+00:00,2022-10-19 16:03:50+00:00,2022-10-19 23:00:00+00:00,Yellow Rain,"Heavy rain with embedded thunderstorms today (Wednesday) and tonight with the possibility of intense downpours, will lead to localised flooding and some disruption.","Carlow, Dublin, Kildare, Kilkenny, Laois, Louth, Meath, Offaly, Cavan, Monaghan, Cork, Kerry, Tipperary",Yellow
"2022-10-19 16:03:50+00:00_2022-10-22 15:30:00+00:00_Yellow Thunderstorm_Yellow_Carlow, Kildare, Kilkenny, Laois, Longford, Offaly, Westmeath, Wexford, Cavan, Munster, Leitrim, Roscommon",2022-10-19 16:03:50+00:00,1,2022-10-19 16:03:50+00:00,2022-10-19 16:03:50+00:00,2022-10-19 16:03:50+00:00,2022-10-22 15:30:00+00:00,Yellow Thunderstorm,Bands of thunderstorms with intense lightning strikes causing some disruption in parts.,"Carlow, Kildare, Kilkenny, Laois, Longford, Offaly, Westmeath, Wexford, Cavan, Munster, Leitrim, Roscommon",Yellow
"2022-10-19 16:07:24+00:00_2022-10-19 20:00:00+00:00_Orange Thunderstorm_Orange_Kilkenny, Limerick, Tipperary, Waterford",2022-10-19 16:07:24+00:00,1,2022-10-19 16:07:24+00:00,2022-10-19 16:07:24+00:00,2022-10-19 16:07:24+00:00,2022-10-19 20:00:00+00:00,Orange Thunderstorm,Further bands of thunderstorms with intense lightning strikes causing disruption in places.,"Kilkenny, Limerick, Tipperary, Waterford",Orange
"2022-10-19 16:07:24+00:00_2022-10-19 21:00:00+00:00_Yellow Thunderstorm_Yellow_Carlow, Dublin, Kildare, Laois, Longford, Louth, Meath, Offaly, Westmeath, Wexford, Wicklow, Cavan, Clare, Cork, Kerry, Galway, Leitrim, Roscommon",2022-10-19 16:07:24+00:00,1,2022-10-19 16:07:24+00:00,2022-10-19 16:07:24+00:00,2022-10-19 16:07:24+00:00,2022-10-19 21:00:00+00:00,Yellow Thunderstorm,Bands of thunderstorms with lightning strikes causing some disruption in places.,"Carlow, Dublin, Kildare, Laois, Longford, Louth, Meath, Offaly, Westmeath, Wexford, Wicklow, Cavan, Clare, Cork, Kerry, Galway, Leitrim, Roscommon",Yellow
"2022-10-19 16:07:24+00:00_2022-10-19 23:00:00+00:00_Orange Rain_Orange_Waterford, Wexford, Wicklow",2022-10-19 16:07:24+00:00,1,2022-10-19 16:07:24+00:00,2022-10-19 16:07:24+00:00,2022-10-19 16:07:24+00:00,2022-10-19 23:00:00+00:00,Orange Rain,"Very heavy rain with embedded thunderstorms today (Wednesday) and tonight with the possibility of intense downpours, will lead to localised flooding. Disruption is likely.","Waterford, Wexford, Wicklow",Orange
"2022-10-19 16:07:24+00:00_2022-10-19 23:00:00+00:00_Yellow Rain_Yellow_Carlow, Dublin, Kildare, Kilkenny, Laois, Louth, Meath, Offaly, Cavan, Monaghan, Cork, Kerry, Tipperary",2022-10-19 16:07:24+00:00,1,2022-10-19 16:07:24+00:00,2022-10-19 16:07:24+00:00,2022-10-19 16:07:24+00:00,2022-10-19 23:00:00+00:00,Yellow Rain,"Heavy rain with embedded thunderstorms today (Wednesday) and tonight with the possibility of intense downpours, will lead to localised flooding and some disruption.","Carlow, Dublin, Kildare, Kilkenny, Laois, Louth, Meath, Offaly, Cavan, Monaghan, Cork, Kerry, Tipperary",Yellow
"2022-10-19 16:07:24+00:00_2022-10-22 15:30:00+00:00_Yellow Thunderstorm_Yellow_Carlow, Kildare, Kilkenny, Laois, Longford, Offaly, Westmeath, Wexford, Cavan, Munster, Leitrim, Roscommon",2022-10-19 16:07:24+00:00,1,2022-10-19 16:07:24+00:00,2022-10-19 16:07:24+00:00,2022-10-19 16:07:24+00:00,2022-10-22 15:30:00+00:00,Yellow Thunderstorm,Bands of thunderstorms with intense lightning strikes causing some disruption in parts.,"Carlow, Kildare, Kilkenny, Laois, Longford, Offaly, Westmeath, Wexford, Cavan, Munster, Leitrim, Roscommon",Yellow
"2022-10-19 19:17:01+00:00_2022-10-19 22:00:00+00:00_Orange Thunderstorm_Orange_Dublin, Wexford, Wicklow, Waterford",2022-10-19 19:17:01+00:00,1,2022-10-19 19:17:01+00:00,2022-10-19 19:17:01+00:00,2022-10-19 19:17:01+00:00,2022-10-19 22:00:00+00:00,Orange Thunderstorm,Thunderstorms in places tonight with frequent lightning and disruption possible. Associated heavy rainfall may lead to localised flooding.,"Dublin, Wexford, Wicklow, Waterford",Orange
2022-10-19 19:17:01+00:00_2022-10-20 00:00:00+00:00_Yellow Thunderstorm_Yellow_Ireland,2022-10-19 19:17:01+00:00,1,2022-10-19 19:17:01+00:00,2022-10-19 19:17:01+00:00,2022-10-19 19:17:01+00:00,2022-10-20 00:00:00+00:00,Yellow Thunderstorm,Thunderstorms in places tonight with lightning and some disruption possible. Associated heavy rainfall may lead to localised flooding.,Ireland,Yellow
"2022-10-19 21:44:45+00:00_2022-10-20 00:00:00+00:00_Yellow Thunderstorm_Yellow_Cavan, Donegal, Monaghan, Leitrim, Mayo, Roscommon, Sligo, Longford, Louth, Meath, Westmeath",2022-10-19 21:44:45+00:00,1,2022-10-19 21:44:45+00:00,2022-10-19 21:44:45+00:00,2022-10-19 21:44:45+00:00,2022-10-20 00:00:00+00:00,Yellow Thunderstorm,Thunderstorms in places tonight with lightning and some disruption possible. Associated heavy rainfall may lead to localised flooding.,"Cavan, Donegal, Monaghan, Leitrim, Mayo, Roscommon, Sligo, Longford, Louth, Meath, Westmeath",Yellow
"2022-10-22 14:43:18+00:00_2022-10-23 08:00:00+00:00_Yellow Thunderstorm_Yellow_Carlow, Kilkenny, Wexford, Cork, Waterford",2022-10-22 14:43:18+00:00,1,2022-10-22 14:43:18+00:00,2022-10-22 14:43:18+00:00,2022-10-22 14:43:18+00:00,2022-10-23 08:00:00+00:00,Yellow Thunderstorm,"Several bands of heavy showers and thunderstorms are expected tonight (Saturday) and early tomorrow morning (Sunday), leading to spot flooding and hazardous driving conditions. ","Carlow, Kilkenny, Wexford, Cork, Waterford",Yellow
"2022-10-22 15:54:10+00:00_2022-10-23 08:00:00+00:00_Yellow Thunderstorm_Yellow_Carlow, Kilkenny, Wexford, Cork, Waterford",2022-10-22 15:54:10+00:00,1,2022-10-22 15:54:10+00:00,2022-10-22 15:54:10+00:00,2022-10-22 15:54:10+00:00,2022-10-23 08:00:00+00:00,Yellow Thunderstorm,"Several bands of heavy showers and thunderstorms are expected tonight (Saturday) and early tomorrow morning (Sunday), leading to spot flooding and hazardous driving conditions. ","Carlow, Kilkenny, Wexford, Cork, Waterford",Yellow
"2022-10-23 04:26:23+00:00_2022-10-23 08:00:00+00:00_Yellow Thunderstorm_Yellow_Carlow, Kilkenny, Wexford, Cork, Waterford",2022-10-23 04:26:23+00:00,1,2022-10-23 04:26:23+00:00,2022-10-23 04:26:23+00:00,2022-10-23 04:26:23+00:00,2022-10-23 08:00:00+00:00,Yellow Thunderstorm,"Several bands of heavy showers and thunderstorms are expected tonight (Saturday) and early tomorrow morning (Sunday), leading to spot flooding and hazardous driving conditions. ","Carlow, Kilkenny, Wexford, Cork, Waterford",Yellow
"2022-10-23 06:32:34+00:00_2022-10-23 08:00:00+00:00_Yellow Thunderstorm_Yellow_Carlow, Kilkenny, Wexford, Cork, Waterford",2022-10-23 06:32:34+00:00,1,2022-10-23 06:32:34+00:00,2022-10-23 06:32:34+00:00,2022-10-23 06:32:34+00:00,2022-10-23 08:00:00+00:00,Yellow Thunderstorm,"Several bands of heavy showers and thunderstorms are expected tonight (Saturday) and early tomorrow morning (Sunday), leading to spot flooding and hazardous driving conditions. ","Carlow, Kilkenny, Wexford, Cork, Waterford",Yellow
"2022-10-23 07:10:56+00:00_2022-10-23 10:00:00+00:00_Yellow Thunderstorm_Yellow_Carlow, Dublin, Kildare, Kilkenny, Laois, Wexford, Wicklow",2022-10-23 07:10:56+00:00,1,2022-10-23 07:10:56+00:00,2022-10-23 07:10:56+00:00,2022-10-23 07:10:56+00:00,2022-10-23 10:00:00+00:00,Yellow Thunderstorm,"Heavy showers and thunderstorms are expected this morning (Sunday), leading to spot flooding and hazardous driving conditions. ","Carlow, Dublin, Kildare, Kilkenny, Laois, Wexford, Wicklow",Yellow
"2022-10-25 08:32:28+00:00_2022-10-25 23:00:00+00:00_Yellow Rain_Yellow_Carlow, Kilkenny, Wexford, Wicklow, Waterford",2022-10-25 08:32:28+00:00,1,2022-10-25 08:32:28+00:00,2022-10-25 08:32:28+00:00,2022-10-25 08:32:28+00:00,2022-10-25 23:00:00+00:00,Yellow Rain,Heavy rain at times this evening and early tonight with spot flooding possible,"Carlow, Kilkenny, Wexford, Wicklow, Waterford",Yellow
"2022-10-25 09:33:25+00:00_2022-10-25 22:30:00+00:00_Yellow Rain_Yellow_Carlow, Kilkenny, Wexford, Wicklow, Waterford",2022-10-25 09:33:25+00:00,1,2022-10-25 09:33:25+00:00,2022-10-25 09:33:25+00:00,2022-10-25 09:33:25+00:00,2022-10-25 22:30:00+00:00,Yellow Rain,Heavy rain at times this evening and early tonight with spot flooding possible,"Carlow, Kilkenny, Wexford, Wicklow, Waterford",Yellow
"2022-10-25 11:16:10+00:00_2022-10-25 22:30:00+00:00_Yellow Rain_Yellow_Carlow, Kilkenny, Wexford, Wicklow, Waterford",2022-10-25 11:16:10+00:00,1,2022-10-25 11:16:10+00:00,2022-10-25 11:16:10+00:00,2022-10-25 11:16:10+00:00,2022-10-25 22:30:00+00:00,Yellow Rain,Heavy rain at times this evening and early tonight with spot flooding possible,"Carlow, Kilkenny, Wexford, Wicklow, Waterford",Yellow
"2022-10-25 14:38:19+00:00_2022-10-25 22:30:00+00:00_Yellow Rain_Yellow_Carlow, Kilkenny, Wexford, Wicklow, Waterford",2022-10-25 14:38:19+00:00,1,2022-10-25 14:38:19+00:00,2022-10-25 14:38:19+00:00,2022-10-25 14:38:19+00:00,2022-10-25 22:30:00+00:00,Yellow Rain,Heavy rain at times this evening and early tonight with spot flooding possible,"Carlow, Kilkenny, Wexford, Wicklow, Waterford",Yellow
"2022-10-25 22:05:57+00:00_2022-10-25 22:30:00+00:00_Yellow Rain_Yellow_Carlow, Kilkenny, Wexford, Wicklow, Waterford",2022-10-25 22:05:57+00:00,1,2022-10-25 22:05:57+00:00,2022-10-25 22:05:57+00:00,2022-10-25 22:05:57+00:00,2022-10-25 22:30:00+00:00,Yellow Rain,Heavy rain at times this evening and early tonight with spot flooding possible,"Carlow, Kilkenny, Wexford, Wicklow, Waterford",Yellow
"2022-10-26 13:54:42+00:00_2022-10-26 17:00:00+00:00_Yellow Thunderstorm_Yellow_Dublin, Kildare, Meath",2022-10-26 13:54:42+00:00,1,2022-10-26 13:54:42+00:00,2022-10-26 13:54:42+00:00,2022-10-26 13:54:42+00:00,2022-10-26 17:00:00+00:00,Yellow Thunderstorm,Further heavy showers with isolated thunderstorms and the chance of hail this afternoon. Hazardous driving conditions with possible spot flooding.,"Dublin, Kildare, Meath",Yellow
"2022-10-27 08:44:52+00:00_2022-10-28 07:00:00+00:00_Yellow Rain_Yellow_Leinster, Cavan, Monaghan, Tipperary, Waterford",2022-10-27 08:44:52+00:00,1,2022-10-27 08:44:52+00:00,2022-10-27 08:44:52+00:00,2022-10-27 08:44:52+00:00,2022-10-28 07:00:00+00:00,Yellow Rain,Heavy rainfall is likely to cause flooding.,"Leinster, Cavan, Monaghan, Tipperary, Waterford",Yellow
"2022-10-27 09:47:12+00:00_2022-10-28 07:00:00+00:00_Yellow Rain_Yellow_Leinster, Cavan, Monaghan, Tipperary, Waterford",2022-10-27 09:47:12+00:00,1,2022-10-27 09:47:12+00:00,2022-10-27 09:47:12+00:00,2022-10-27 09:47:12+00:00,2022-10-28 07:00:00+00:00,Yellow Rain,Heavy rainfall is likely to cause flooding.,"Leinster, Cavan, Monaghan, Tipperary, Waterford",Yellow
